Subject,"Catalog Nbr",Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,CR,NC,P,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6
CS,1325,002,4,8,9,5,4,2,2,1,8,1,1,,2,6,8,,5,"Le, Khiem V",,,,,
CS,1325,003,3,,3,,3,1,,1,3,2,,2,3,,3,,4,"Srinivasan, Srimathi",,,,,
CS,1334,001,10,5,6,2,4,8,,2,4,4,,,3,1,6,,4,"Srinivasan, Srimathi",,,,,
CS,1334,002,5,15,6,4,12,3,4,3,1,3,,2,6,1,3,,6,"Arnold, Gordon L",,,,,
CS,1335,002,8,4,9,4,4,6,1,1,1,3,,,1,1,1,,6,"Narayanasami, Priya",,,,,
CS,1335,0W1,42,22,1,,3,,1,,,,,,1,,1,,1,"Doore, Karen L",,,,,
CS,1336,001,6,18,15,3,6,3,1,,3,,,,4,8,5,,3,"Karrah, Shyam S",,,,,
CS,1336,002,5,21,13,5,4,3,2,,1,,,,2,1,3,,1,"Dollinger, Scott M",,,,,
CS,1336,003,1,4,4,4,2,3,,3,,,4,1,12,3,9,,10,"Thompson, Laurie A",,,,,
CS,1336,004,,3,3,6,7,4,2,6,,2,4,2,6,6,4,,5,"Thompson, Laurie A",,,,,
CS,1336,501,,5,5,8,6,10,2,2,3,2,1,,5,5,4,,3,"Solanki, Nidhiben M",,,,,
CS,1336,503,12,19,9,1,4,1,,2,1,,1,,3,,1,,6,"Dollinger, Scott M",,,,,
CS,1337,002,9,1,2,,4,,,2,,1,1,1,2,1,4,,6,"Razo Razo, Miguel A",,,,,
CS,1337,003,12,19,2,2,,5,3,1,,,,,1,1,2,,3,"DeGroot, Doug",,,,,
CS,1337,004,,14,4,,16,2,,1,,,1,,4,2,2,,3,"Cole, John",,,,,
CS,1337,006,15,7,,,1,3,1,2,,,1,1,1,5,4,,2,"Veerasamy, Jeyakesavan",,,,,
CS,1337,007,,7,3,2,2,1,1,,,,2,,4,5,5,,20,"Smith, Jason W",,,,,
CS,1337,008,,5,2,2,3,,1,1,,,,,10,5,6,,4,"Smith, Jason W",,,,,
CS,1337,009,,21,1,2,15,,,2,,,3,,1,3,1,,3,"Cole, John",,,,,
CS,1337,010,4,32,3,2,4,1,,,,,,,,4,1,,1,"DeGroot, Doug",,,,,
CS,1337,011,7,10,7,5,6,1,1,2,1,1,,1,1,4,4,,2,"Le, Khiem V",,,,,
CS,1337,012,9,18,6,6,3,,,3,1,,,,1,2,1,,1,"Dollinger, Scott M",,,,,
CS,1337,014,13,20,8,,1,1,,1,,,1,,1,1,2,,5,"Dollinger, Scott M",,,,,
CS,1337,015,7,6,6,4,5,4,,,,,,1,5,6,3,,3,"Le, Khiem V",,,,,
CS,2305,001,7,9,2,7,6,3,,2,1,,,,4,15,6,,13,"Ouyang, Jessica J","Ocampo Diaz, Gerardo",,,,
CS,2305,002,,,1,3,,4,,2,1,1,1,,7,17,3,,9,"Ntafos, Simeon",,,,,
CS,2305,003,,11,2,6,6,3,3,1,,,1,,4,6,4,,6,"Chin, Wei-Pang",,,,,
CS,2305,004,,7,3,4,4,6,2,4,,,,,2,3,4,,11,"Chin, Wei-Pang",,,,,
CS,2305,0W2,8,33,10,4,3,2,,,,,1,,,3,2,,0,"Farage, Timothy P",,,,,
CS,2305,0W4,2,33,7,4,11,,1,,,,,,2,5,,,3,"Farage, Timothy P",,,,,
CS,2305,501,2,8,5,7,2,1,1,1,,1,1,,1,19,10,,5,"Willson, James K",,,,,
CS,2305,502,,,,1,2,1,,,,1,,,9,11,10,,9,"Ntafos, Simeon",,,,,
CS,2305,504,,9,6,4,9,8,1,1,,,2,,2,4,1,,6,"Chin, Wei-Pang",,,,,
CS,2335,0W1,22,15,6,,6,,,,,,,,2,,,,1,"Doore, Karen L",,,,,
CS,2336,001,4,11,6,4,4,,1,1,1,,,,,6,8,,19,"Smith, Jason W",,,,,
CS,2336,0W1,42,2,2,,2,1,,1,1,1,,,2,3,5,,12,"Nouroz Borazjany, Mehra",,,,,
CS,2336,0W2,25,2,5,1,1,,,,,,,,11,3,9,,11,"Nouroz Borazjany, Mehra",,,,,
CS,2336,501,6,9,5,11,8,2,2,4,1,,,,3,7,,,0,"Chappidi, Sruthi",,,,,
CS,2337,001,1,9,6,1,5,2,2,2,2,2,2,,8,5,8,,8,"Arnold, Gordon L",,,,,
CS,2340,001,,10,8,6,8,8,4,4,4,,1,,2,10,3,,3,"Ikram, Muhammad Z",,,,,
CS,2340,002,2,12,6,3,8,3,,2,,5,2,,4,5,1,,6,"Nguyen, Nhut",,,,,
CS,2340,003,,7,2,1,6,2,1,,,,2,,4,4,,,5,"Ikram, Muhammad Z",,,,,
CS,2340,0W1,1,10,13,9,4,3,1,1,1,,,1,5,8,3,,6,"Mazidi, Karen J",,,,,
CS,2340,0W2,17,11,9,7,1,3,,,2,,1,,,14,1,,0,"Karami, Gity",,,,,
CS,2340,0W3,2,9,6,3,5,4,1,3,,,3,,5,15,2,,6,"Mazidi, Karen J",,,,,
CS,2340,0W4,,5,11,2,4,5,1,1,1,1,,,2,18,5,,3,"Mazidi, Karen J",,,,,
CS,2340,501,1,12,9,3,2,9,2,1,4,,,,3,11,5,,5,"Nguyen, Nhut",,,,,
CS,2340,HW1,13,9,8,3,,1,,,,1,,,1,4,,,1,"Page, Ivor",,,,,
CS,3162,051,31,7,5,,1,,,1,,,,,,1,1,,0,"Debroy, Vidroha",,,,,
CS,3162,052,,7,19,6,2,6,2,3,,,1,,,5,,,1,"Chin, Wei-Pang",,,,,
CS,3162,091,39,5,,1,2,,,,,,,,,1,1,,0,"Debroy, Vidroha",,,,,
CS,3162,092,,7,12,4,6,7,1,2,2,,,,,2,,,1,"Chin, Wei-Pang",,,,,
CS,3162,551,14,20,8,2,,,1,1,,,,,,,,,0,"DeGroot, Doug",,,,,
CS,3162,591,25,17,4,,,1,1,1,,,,,,2,,,0,"DeGroot, Doug",,,,,
CS,3305,001,8,12,1,6,2,4,1,1,,,,,1,1,1,,2,"Chitturi, Bhadrachalam",,,,,
CS,3305,0W1,,21,4,18,8,,3,1,1,,,,2,6,4,,1,"Satpute, Meghana N",,,,,
CS,3305,0W2,,20,6,11,13,1,2,1,,,1,,6,2,2,,2,"Satpute, Meghana N",,,,,
CS,3305,0W3,,22,11,13,8,3,2,1,1,,,,4,4,1,,0,"Satpute, Meghana N","Zamani, Mahmoud",,,,
CS,3305,0W4,26,42,5,1,2,1,,,,,,,,2,,,0,"Farage, Timothy P",,,,,
CS,3305,501,48,10,4,,1,1,,2,,,,,1,,,,0,"Uribe, Daniel M",,,,,
CS,3305,502,4,22,16,5,4,2,,4,4,2,1,,,6,6,,3,"Willson, James K",,,,,
CS,3305,HON,5,20,5,1,1,1,,,,,,,,4,,,1,"Prakash, Ravi",,,,,
CS,3341,001,53,7,4,4,6,1,,,,2,,,1,4,4,,1,"Whalen, Tristan G","Wang, Tingfang","Oh, Sungjin",,,
CS,3341,002,35,5,3,3,4,3,1,1,2,2,1,,4,13,2,,2,"Whalen, Tristan G","Wang, Tingfang","Oh, Sungjin",,,
CS,3341,0H1,,8,5,9,10,8,6,3,5,4,2,3,5,10,5,,1,"Guo, Huizhen","Wang, Tingfang",,,,
CS,3341,0H2,8,17,7,8,9,6,1,5,3,1,,,4,13,5,,4,"Guo, Huizhen","Kumara, Mananage Sanjaya M",,,,
CS,3341,0W1,48,5,4,1,3,1,,2,1,,3,,2,6,5,,1,"Whalen, Tristan G","Wang, Tingfang","Oh, Sungjin","Langford, John",,
CS,3341,5H1,3,10,6,7,16,2,4,3,8,1,2,,3,11,4,,3,"Guo, Huizhen","Oh, Sungjin",,,,
CS,3345,001,9,6,7,11,4,1,1,2,1,,1,1,,7,,,1,"Ozbirn, Greg A",,,,,
CS,3345,002,,3,5,2,4,6,1,1,1,1,,3,3,5,5,,10,"Alagar, Sridhar",,,,,
CS,3345,003,3,5,7,6,3,1,1,,,,,2,2,10,4,,8,"Alagar, Sridhar",,,,,
CS,3345,004,6,15,10,7,6,2,,,2,,,,1,10,1,,4,"Ozbirn, Greg A",,,,,
CS,3345,005,1,12,5,4,15,1,1,1,,,1,,1,11,4,,3,"Chappidi, Sruthi",,,,,
CS,3345,0W1,7,14,8,8,5,2,1,1,,1,,2,,4,2,,1,"Feng, Ranran",,,,,
CS,3345,0W2,3,11,10,8,8,5,2,3,,2,,3,2,4,1,,4,"Feng, Ranran",,,,,
CS,3345,0W3,,21,8,20,4,2,,1,,,,,1,6,,,1,"Satpute, Meghana N",,,,,
CS,3345,501,9,13,7,7,9,3,1,3,,,,,1,5,,,1,"Khan, Ziaullah",,,,,
CS,3345,502,12,6,10,3,7,1,2,1,,,,,,8,,,2,"Khan, Ziaullah",,,,,
CS,3354,001,,7,8,3,2,5,2,1,,2,2,,,23,,,4,"Murthy, Sudarshan S",,,,,
CS,3354,002,,13,9,10,7,5,2,2,,,,,1,7,2,,0,"Paulk, Mark C",,,,,
CS,3354,003,1,5,5,2,8,3,2,,1,2,,1,2,19,3,,2,"Murthy, Sudarshan S",,,,,
CS,3354,004,16,31,8,1,3,1,,,,,,,,1,,,0,"Smith, Klyne",,,,,
CS,3354,005,7,9,7,2,5,8,1,1,1,,,1,,3,1,,0,"Christiansen, Michael G",,,,,
CS,3354,0W1,,15,6,9,6,5,4,1,1,,1,,1,7,,,0,"Solanki, Nidhiben M",,,,,
CS,3354,0W2,4,4,8,2,3,8,1,1,,1,,1,3,4,1,,2,"Nouroz Borazjany, Mehra",,,,,
CS,3354,0W3,,6,,1,2,,4,2,,1,1,,2,2,,,1,"Solanki, Nidhiben M",,,,,
CS,3360,001,1,1,1,1,4,2,1,3,1,,,,2,1,1,,4,"Arnold, Gordon L",,,,,
CS,3377,001,14,24,7,4,2,2,1,,,,,,,1,2,,4,"Kapoor, Bhanu",,,,,
CS,3377,002,3,2,8,6,7,5,3,2,1,4,,,1,4,1,,9,"Min, Richard K",,,,,
CS,3377,0W1,,26,8,6,5,2,3,,1,1,1,,,4,1,,3,"Nguyen, Nhut",,,,,
CS,3377,0W2,6,10,7,8,10,2,4,2,,,,,,7,,,1,"Min, Richard K",,,,,
CS,3377,0W3,6,14,13,4,,3,,,,,,2,2,18,1,,1,"Veerasamy, Jeyakesavan",,,,,
CS,3377,0W4,8,7,14,6,3,2,,,1,,,,3,7,4,,2,"Veerasamy, Jeyakesavan",,,,,
CS,3377,0W5,17,8,9,5,5,3,1,,1,1,,,2,8,4,,5,"Perkins, Stephen J",,,,,
CS,3377,0W6,14,9,8,1,3,2,,,,,1,,,17,4,,4,"Perkins, Stephen J",,,,,
CS,3377,0W7,2,8,1,,3,2,,2,,,2,,4,2,2,,1,"Belkoura, Mohamed Amine",,,,,
CS,3377,501,11,8,6,4,6,,2,,1,,2,,5,2,6,,4,"Peterson, Erik A",,,,,
CS,4141,1W1,6,14,2,1,1,,,1,1,,,,1,2,,,0,"Becker, Eric W","Khargonkar, Ninad Arun","Malouf, Brian D","Lu, Yangxiao",,
CS,4141,1W2,6,9,1,2,3,,,,2,,1,,2,3,,,1,"Becker, Eric W","Lu, Yangxiao","Malouf, Brian D","Khargonkar, Ninad Arun",,
CS,4141,1W3,8,7,5,4,,1,,,1,,,,3,,,,1,"Becker, Eric W","Khargonkar, Ninad Arun","Malouf, Brian D","Lu, Yangxiao",,
CS,4141,1W4,17,8,2,,,,,,,,,,,1,,,1,"Becker, Eric W","Khargonkar, Ninad Arun","Malouf, Brian D","Lu, Yangxiao",,
CS,4141,1W5,6,4,2,6,1,1,,,,1,,,,1,1,,1,"Becker, Eric W","Lu, Yangxiao","Malouf, Brian D","Khargonkar, Ninad Arun",,
CS,4141,1W6,12,6,4,,,1,,,1,1,,,,1,,,1,"Becker, Eric W","Khargonkar, Ninad Arun","Malouf, Brian D","Lu, Yangxiao",,
CS,4141,1W7,10,3,3,3,,2,,,,,,,,2,,,2,"Becker, Eric W","Lu, Yangxiao","Malouf, Brian D","Khargonkar, Ninad Arun",,
CS,4141,1W8,15,4,2,2,,1,,,,,,,,2,,,2,"Becker, Eric W","Khargonkar, Ninad Arun","Malouf, Brian D","Lu, Yangxiao",,
CS,4141,1W9,16,1,1,4,,1,,1,,,,,,,1,,0,"Becker, Eric W","Khargonkar, Ninad Arun","Malouf, Brian D","Lu, Yangxiao",,
CS,4141,5W1,12,6,1,,1,,,,,,,,1,,,,1,"Becker, Eric W","Lu, Yangxiao","Malouf, Brian D","Khargonkar, Ninad Arun",,
CS,4141,5W2,17,6,,,1,,,,1,,,,,1,,,0,"Becker, Eric W","Khargonkar, Ninad Arun","Malouf, Brian D","Lu, Yangxiao",,
CS,4141,5W3,16,2,4,2,1,,,,1,,,,,1,,,1,"Becker, Eric W","Khargonkar, Ninad Arun","Malouf, Brian D","Lu, Yangxiao",,
CS,4141,HW1,17,3,,,1,,,,,,,,1,,,,0,"Page, Ivor","Lu, Yangxiao",,,,
CS,4141,HW2,9,5,2,,,,,,,,1,,1,2,,,1,"Page, Ivor","Lu, Yangxiao",,,,
CS,4301,001,,1,,,1,,,2,,,,,,5,1,,5,"Goodrum, Richard A","Ashtiani, Omeed E",,,,
CS,4301,002,,23,4,2,9,,,2,,,1,,,7,,,1,"Cole, John","Chung, Yu-Yen","Li, Jincheng","Liu, Dongpeng",,
CS,4301,003,3,9,2,1,1,,1,,,,2,,,6,2,,4,"Jee, Kangkook",,,,,
CS,4301,0W1,1,3,5,1,2,,,,,,,,2,3,,,1,"Desmedt, Yvo G","Lam, Tan D",,,,
CS,4301,0W2,3,3,2,2,3,1,,,,,1,,,5,,,5,"Gupta, Gopal","Ghanbari, Ali",,,,
CS,4332,001,10,16,9,3,3,4,1,,1,,,,1,3,1,,4,"Feng, Ranran","Mathur, Saurabh Sanjay",,,,
CS,4337,001,2,20,15,9,7,3,3,,,,,,,5,,,1,"Davis, Chris I","Li, Dongcheng",,,,
CS,4337,002,5,4,3,6,8,5,2,5,1,3,1,,1,14,,,5,"Min, Richard K","Dakshit, Sagnik",,,,
CS,4337,003,5,25,13,13,4,,1,,,,,,,8,1,,1,"Davis, Chris I","Wang, Guanghua",,,,
CS,4337,004,9,31,12,6,3,1,1,,,,,,,2,,,0,"Davis, Chris I","Desai, Takshak",,,,
CS,4337,0W1,18,4,3,4,2,,1,2,,,1,,1,8,1,,0,"Karami, Gity","Mohammadpour, Somayeh",,,,
CS,4337,501,,7,6,,4,1,,,2,,1,,3,6,5,,5,"Salazar, Elmer E","Liu, Dongpeng","Lam, Tan D","Mathur, Saurabh Sanjay",,
CS,4337,502,,1,3,,1,3,1,1,,2,,,1,3,2,,2,"Salazar, Elmer E","Wu, Zhouxiang",,,,
CS,4337,HON,6,20,3,,,,,,,,,,,,,,0,"Davis, Chris I","Peddi, Rohith",,,,
CS,4341,001,2,17,4,10,10,2,,6,1,,1,,3,15,,,3,"Cankaya, Ebru C",,,,,
CS,4341,002,46,11,3,3,,3,,,,,,,,2,1,,0,"Becker, Eric W","Rathnasuriya, Ravishka S",,,,
CS,4341,003,,4,,,2,,,12,,,4,,4,16,1,,6,"Goodrum, Richard A","Beck, Nathan A",,,,
CS,4341,004,9,22,7,5,9,,,,,,1,,1,3,1,,1,"DeGroot, Doug",,,,,
CS,4341,501,35,17,5,2,4,,,2,,,1,,1,4,,,0,"Becker, Eric W","Guo, Hung-Jui",,,,
CS,4341,HW1,18,8,5,3,1,,,,,,,,,8,,,1,"Page, Ivor","Rashid, Raisaat A",,,,
CS,4347,001,13,36,9,5,1,,,,,,,,1,,,,0,"Becker, Eric W","Chen, Tiantian",,,,
CS,4347,002,3,24,8,6,5,2,,2,1,,1,1,,8,,,1,"Christiansen, Michael G","Guo, Jinghui",,,,
CS,4347,003,46,17,3,1,,,,,,,,1,,1,,,0,"Becker, Eric W","Fan, Zhenbao","Li, Changbin",,,
CS,4347,004,2,13,5,3,13,3,3,5,,,3,,,10,1,,0,"Kumar, Pushpa S","Vasireddy, Siva Sai Nagender","Wang, Ningna",,,
CS,4347,005,5,18,7,3,9,2,1,,1,,,,1,14,,,0,"Kumar, Pushpa S","Vasireddy, Siva Sai Nagender","Wang, Ningna",,,
CS,4347,0W1,4,15,23,5,3,3,,,,,,,2,,,,0,"Wu, Wei L","Li, Xiao","Chen, Tiantian",,,
CS,4347,501,7,15,8,5,6,4,1,,2,,,2,1,4,,,2,"Christiansen, Michael G","Arya, Shivvrat","Guo, Jinghui",,,
CS,4347,502,,3,,3,1,3,,1,1,,,1,2,6,2,,2,"Murthy, Sudarshan S","Kobayashi, Hideo",,,,
CS,4348,001,7,3,11,8,3,5,1,3,4,1,,,1,10,1,,5,"Ozbirn, Greg A",,,,,
CS,4348,002,5,7,5,3,2,3,2,2,1,,1,3,2,12,3,,3,"Ozbirn, Greg A",,,,,
CS,4348,003,8,12,2,3,1,3,1,,1,2,1,2,2,12,4,,11,"Alagar, Sridhar","Beck, Nathan A",,,,
CS,4348,004,9,9,7,6,3,4,1,3,1,,1,,1,15,,,3,"Mittal, Neeraj","Dhoked, Sahil",,,,
CS,4348,005,,2,1,1,3,2,,,,,3,7,2,7,6,,14,"Yen, I-Ling","Nguyen, Son V","Mao, Dongyu",,,
CS,4348,006,8,11,4,3,1,2,1,1,2,2,,,,12,3,,4,"Venkatesan, Subbarayan","Abdeljaber, Luay",,,,
CS,4348,007,,,,,3,,,3,,,4,,3,4,,,5,"Goodrum, Richard A","Dhoked, Sahil",,,,
CS,4349,001,2,20,9,5,11,4,5,1,1,1,,,,13,,,3,"Daescu, Ovidiu","Teo, Ka Yaw",,,,
CS,4349,002,4,19,13,2,13,,2,4,,,,,,11,,,1,"Chitturi, Bhadrachalam","Wiley, Darrin M",,,,
CS,4349,003,7,14,9,14,4,2,2,,2,,,,1,7,3,,0,"Chida, Anjum","Lam, Tan D","Zhu, Chang","Li, Dongcheng",,
CS,4349,004,4,5,8,4,2,6,2,1,,,,,1,7,1,,4,"Chitturi, Bhadrachalam","Veloso De Andrade Pinto, Joao Pedro",,,,
CS,4349,005,2,3,5,2,6,7,1,1,,,,,3,4,,,4,"Chitturi, Bhadrachalam","Wiley, Darrin M","Veloso De Andrade Pinto, Joao Pedro",,,
CS,4349,501,9,18,6,8,9,3,,1,3,1,1,,,8,2,,1,"Cankaya, Ebru C",,,,,
CS,4349,502,6,29,6,2,8,2,2,6,,,,,,6,1,,1,"Cankaya, Ebru C",,,,,
CS,4352,0W1,47,9,7,1,,1,,,,,,,1,,,,0,"Orrick, Erika D",,,,,
CS,4353,0W1,45,11,2,,,,,,,,,,1,,,,0,"Orrick, Erika D",,,,,
CS,4361,001,4,12,5,2,11,5,5,1,4,,2,,1,12,,,5,"Kumar, Pushpa S","Maweu, Barbara M",,,,
CS,4365,001,2,10,4,4,5,,1,6,,,1,,,20,3,,14,"Ng, Yu Chung V","Li, Shengjie",,,,
CS,4365,502,3,7,7,9,6,9,,1,1,2,,2,3,1,2,,1,"Salazar, Elmer E","Li, Ruosen",,,,
CS,4365,HON,4,5,2,5,3,,,,,,,,,2,,,0,"Ng, Yu Chung V","Li, Shengjie",,,,
CS,4371,501,13,7,5,3,3,3,,1,,,,,,1,,,4,"Skorupa Parolin, Erick",,,,,
CS,4375,001,10,17,11,2,2,2,4,1,,,1,,3,1,2,,6,"Chida, Anjum","Li, Yufei",,,,
CS,4375,0W1,22,13,7,1,2,4,2,,3,,2,,1,11,1,,0,"Karami, Gity","Liu, Ximeng","Song, Zihe",,,
CS,4375,0W2,22,9,9,7,,1,,1,1,,2,,1,15,1,,5,"Karami, Gity","Liu, Ximeng",,,,
CS,4375,0W3,2,4,14,8,6,8,4,1,1,,,,1,15,3,,6,"Mazidi, Karen J","Ashtiani, Omeed E",,,,
CS,4375,501,19,13,5,4,3,5,3,2,2,,1,,2,5,1,,1,"Khan, Ziaullah","Kothawade, Suraj N",,,,
CS,4375,502,7,5,4,,1,2,1,,,,,,,3,1,,0,"Khan, Ziaullah","Li, Ruosen",,,,
CS,4376,001,4,11,8,9,2,3,2,2,,1,,,3,5,1,,0,"Paulk, Mark C",,,,,
CS,4376,002,4,13,15,11,7,3,1,,,,1,,1,5,,,0,"Paulk, Mark C",,,,,
CS,4384,001,,11,9,5,6,5,1,2,1,,1,,1,6,,,3,"Erbatur, Serdar","Rajasekharan, Abhiramon",,,,
CS,4384,501,4,18,14,8,3,2,2,1,1,2,,1,1,14,3,,1,"Willson, James K","Bansal, Rishita",,,,
CS,4384,502,6,17,9,6,7,2,,,1,,,,,8,1,,2,"Willson, James K","Wang, Chengen","Mao, Dongyu",,,
CS,4384,503,2,12,11,6,12,6,5,2,,2,,,2,4,1,,4,"Erbatur, Serdar","Shams, Shahab",,,,
CS,4384,504,3,17,10,12,2,8,3,2,1,,1,,1,2,1,,0,"Erbatur, Serdar","Yadavally, Aashish",,,,
CS,4384,HW1,7,9,6,4,1,,,,,,,,1,2,,,2,"Pervin, William J",,,,,
CS,4386,0W1,1,3,2,6,5,1,1,1,,,1,,1,3,,,1,"Gupta, Neeraj K","Zamani, Mahmoud",,,,
CS,4390,001,4,,5,6,4,1,2,,3,4,,,,20,5,,3,"Haas, Zygmunt J","Garg, Srishti",,,,
CS,4390,0W1,,24,18,8,3,,2,,,,,,,8,,,0,"Farago, Andras","Patel, Dhruvkumar R",,,,
CS,4390,0W2,1,3,2,2,2,4,3,,4,3,1,,1,13,3,,1,"Gupta, Neeraj K","Ganesan, Aparna","Li, Shuo",,,
CS,4390,0W3,4,2,,1,,3,2,1,,2,1,1,1,3,1,,2,"Le, Khiem V","Patel, Dhruvkumar R",,,,
CS,4391,0W1,23,9,10,4,,,,,1,,1,2,3,5,4,,7,"Feng, Ranran","Wang, Jikai",,,,
CS,4393,001,2,19,3,8,1,2,3,1,6,3,3,,,7,,,1,"Nguyen, Nhut","Wang, Chengen",,,,
CS,4395,0W1,,5,14,7,7,4,,2,,,,,1,13,1,,4,"Mazidi, Karen J","Kobayashi, Hideo",,,,
CS,4396,001,3,9,7,4,5,1,,,,,1,,,3,,,3,"Sarac, Kamil","Ganesan, Aparna",,,,
CS,4398,001,8,28,,6,6,,,3,,,,,,1,,,1,"Cankaya, Ebru C","Fan, Zhenbao",,,,
CS,4485,001,50,176,66,13,5,2,,,,,,,1,7,,,0,"Razo Razo, Miguel A","Veerasamy, Jeyakesavan",,,,
CS,5333,001,,9,3,2,2,3,,,,,,,2,,,14,1,"Cobb, Jorge",,,,,
CS,5343,0W1,,15,4,6,5,,,2,,,,,2,,,13,3,"Gupta, Neeraj K",,,,,
CS,5348,001,,6,7,5,2,,,,,,,,1,,,10,6,"Yen, I-Ling","Nguyen, Son V","Mao, Dongyu",,,
CS,6301,001,,11,12,1,,,,,,,,,,,,,2,"Chandrasekaran, Ramaswamy","Gour, Riti",,,,
CS,6301,002,,33,2,,,,,,,,,,,,,,0,"Alagar, Sridhar","Song, Zihe",,,,
CS,6301,003,,42,11,2,,,,,,,,,,,,,0,"Nagar, Anurag","Wu, Zhouxiang",,,,
CS,6301,005,,15,,,,,,,,,,,,,,,0,"Thuraisingham, Bhavani","Akbar, Khandakar Ashrafi",,,,
CS,6301,0W1,,10,,,,,,,,,,,,,,,0,"Du, Ding Z","Chen, Tiantian",,,,
CS,6301,501,,17,3,5,,,,,,,,,1,,,3,1,"Redfern, Arthur",,,,,
CS,6301,5H1,,6,28,8,,,,,,,,,,,,7,0,"Culver, Timothy L",,,,,
CS,6301,5H2,,8,10,12,3,,,,,,,,,,,16,0,"Culver, Timothy L",,,,,
CS,6301,MS1,,9,,1,1,,,,,,,,,,,1,0,"Nguyen, Nhut",,,,,
CS,6301,MS2,,5,4,,,1,1,,,,,,,,,1,0,"Ng, Yu Chung V",,,,,
CS,6304,001,,10,,,,,,,,,,,,,,,0,"Hu, Yang","Wang, Jianda","Zeng, Xiaoming",,,
CS,6305,001,,12,1,,1,1,,,,,,,,,,,0,"Cankaya, Ebru C","Zhu, Chang",,,,
CS,6307,501,,27,3,,,,,,,,,,,,,,1,"Nagar, Anurag","Padalkar, Parth",,,,
CS,6313,0W1,,25,5,3,,1,,,,,,,1,,,7,0,"Chen, Min","Kim, Jimi",,,,
CS,6313,0W2,,9,3,1,10,,1,,,,,,3,,,9,2,"Chen, Min","Kim, Jimi",,,,
CS,6314,0W1,,32,4,6,1,,,1,,,,,,,,9,1,"Yuruk, Nurcan","Yadlapalli, Yaswanth",,,,
CS,6314,0W2,,26,9,12,5,1,,3,,,,,,,,8,0,"Yuruk, Nurcan","Wang, Jikai",,,,
CS,6319,0W1,,5,4,2,,,,,,,,,,,,4,1,"Raichel, Benjamin A",,,,,
CS,6320,001,,6,1,1,3,1,,,,,,,,,,2,1,"Moldovan, Dan I","Dakle, Parag Pravin",,,,
CS,6320,002,,30,11,8,2,2,,,,,,,3,,,4,0,"Harabagiu, Sanda M","Weinzierl, Maxwell A",,,,
CS,6320,003,,11,9,11,2,2,1,,,,,,1,,,15,1,"Balakrishna, Mithun","Padalkar, Parth",,,,
CS,6322,001,,19,2,2,3,,,,,,,,,,,7,2,"Harabagiu, Sanda M","Weinzierl, Maxwell A",,,,
CS,6324,0W1,,11,12,8,7,1,,1,,,,,4,,,16,2,"Kim, Chung Hwan","Chung, Yu-Yen","Liu, Dongpeng",,,
CS,6326,001,,12,3,2,4,1,,,,,,,,,,3,0,"Cole, John","Chung, Yu-Yen",,,,
CS,6328,0W1,,17,,,,,,,,,,,,,,,0,"Fishwick, Paul",,,,,
CS,6334,001,,28,7,1,,,,,,,,,,,,3,0,"Kim, Jin R","Chung, Yu-Yen",,,,
CS,6340,0W1,,4,3,1,2,2,,,,,,,,,,2,0,"Haas, Zygmunt J","Tian, Zijing",,,,
CS,6347,501,,8,3,6,,1,1,,,,,,,,,11,1,"Gogate, Vibhav G","Arya, Shivvrat",,,,
CS,6348,001,,58,,,,,,,,,,,,,,,0,"Thuraisingham, Bhavani","Akbar, Khandakar Ashrafi",,,,
CS,6349,0W1,,19,11,4,1,1,,,,,,,1,,,3,0,"Hao, Shuang","Li, Shuo",,,,
CS,6350,001,,24,8,9,2,,,,,,,,,,,7,0,"Khan, Latifur R","Zamani, Mahmoud",,,,
CS,6350,002,,53,15,2,,,,,,,,,,,,,0,"Nagar, Anurag","Li, Jincheng",,,,
CS,6353,001,,10,1,,,,,,,,,,,,,,0,"Wei, Shiyi","Li, Yufei",,,,
CS,6359,001,,38,18,9,,,,,,,,,,,,4,0,"Nguyen, Tien N","Rashid, Raisaat A","Ocampo Diaz, Gerardo",,,
CS,6359,002,,36,19,11,,,,,,,,,,,,3,0,"Nguyen, Tien N","Rashid, Raisaat A","Ocampo Diaz, Gerardo",,,
CS,6360,001,,15,11,16,2,4,2,,,,,,,,,14,0,"Yuruk, Nurcan","Tian, Zijing",,,,
CS,6360,0W1,,21,15,6,1,,,,,,,,,,,5,2,"Wu, Wei L","Li, Xiao",,,,
CS,6360,MS1,,10,2,,7,1,,,,,,,,,,,0,"Cole, John",,,,,
CS,6363,001,,36,12,7,2,,,,,,,,,,,,0,"Chandrasekaran, Ramaswamy","Gour, Riti",,,,
CS,6363,003,,17,13,4,3,6,2,,,,,,1,,,1,2,"Fox, Kyle J","Van Buskirk, Gregory A",,,,
CS,6363,0W1,,29,6,15,1,,,,,,,,,,,,2,"Du, Ding Z","Guo, Jianxiong",,,,
CS,6364,001,,19,17,6,2,2,,,,,,,5,,,9,0,"Moldovan, Dan I","Dakle, Parag Pravin",,,,
CS,6366,001,,8,5,,,,,,,,,,,,,1,1,"Guo, Xiaohu","Wang, Ningna",,,,
CS,6374,001,,13,3,,,,,,,,,,,,,1,1,"Gupta, Gopal","Desai, Takshak",,,,
