Subject,Catalog Nbr,Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,CR,NC,I,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6
CS,1134,102,38,,10,,6,,,3,,,1,,2,,,,,0,"Arnold, Gordon L","Veerasamy, Jeyakesavan",,,,
CS,1134,101,33,23,,4,1,,,1,,1,,,2,,,,,1,"Karrah, Shyam S",,,,,
CS,1136,106,14,8,5,4,2,2,1,1,3,,,1,6,,,,,3,"Srinivasan, Srimathi",,,,,
CS,1136,108,9,14,6,5,6,3,2,1,4,3,,,11,,,,,2,"Thompson, Laurie A",,,,,
CS,1136,101,24,15,,8,9,,2,,1,,2,,7,,,,,5,"Karrah, Shyam S",,,,,
CS,1325,501,21,6,10,3,7,9,2,2,6,2,,1,6,,,,,4,"Srinivasan, Srimathi",,,,,
CS,1325,1,,12,7,14,9,10,9,11,10,2,5,,11,,,,,2,"Solanki, Nidhiben M",,,,,
CS,1334,2,28,8,9,8,6,2,,1,,2,,,2,,,,,0,"Arnold, Gordon L","Veerasamy, Jeyakesavan",,,,
CS,1334,1,17,21,2,5,11,1,4,4,1,,,,2,,,,,1,"Karrah, Shyam S",,,,,
CS,1335,2,2,12,6,12,8,5,2,1,1,1,2,,,,,,,0,"Narayanasami, Priya",,,,,
CS,1335,1,10,9,10,7,9,6,6,4,1,,,1,5,,,,,2,"Narayanasami, Priya",,,,,
CS,1336,6,11,9,11,7,4,5,1,5,5,2,2,3,10,,,,,3,"Srinivasan, Srimathi",,,,,
CS,1336,1,9,15,1,2,11,2,6,14,2,3,,,6,,,,1,5,"Karrah, Shyam S",,,,,
CS,1336,8,1,5,3,1,9,2,2,7,3,3,4,2,24,,,,,11,"Thompson, Laurie A",,,,,
CS,1337,501,3,5,4,6,8,5,4,5,3,1,1,,2,,,,,3,"Le, Khiem V",,,,,
CS,1337,4,3,7,5,5,6,5,4,2,,3,2,,1,,,,,8,"Le, Khiem V",,,,,
CS,1337,9,9,20,17,11,9,3,1,2,1,,,,,,,,,0,"Dollinger, Scott M",,,,,
CS,1337,5,9,4,7,4,15,5,4,5,4,1,,3,14,,,,,2,"Razo-Razo, Miguel Angel",,,,,
CS,1337,6,5,8,12,6,9,7,12,12,,,,,4,,,,,2,"Veerasamy, Jeyakesavan",,,,,
CS,1337,7,1,13,3,2,2,4,1,2,,,1,,5,,,,,9,"Smith, Jason W",,,,,
CS,1337,8,3,10,2,2,1,2,,7,1,,3,1,7,,,,,11,"Smith, Jason W",,,,,
CS,1337,10,8,13,3,3,12,7,2,8,1,1,2,,2,,,,1,3,"DeGroot, Doug",,,,,
CS,1337,1,8,18,11,10,8,3,4,2,2,,,,2,,,,,3,"Dollinger, Scott M",,,,,
CS,1337,3,13,3,9,8,2,4,,5,2,3,,4,15,,,,,3,"Srinivasan, Srimathi",,,,,
CS,1337,2,8,2,11,3,6,8,5,7,6,7,2,2,6,,,,,2,"Razo-Razo, Miguel Angel",,,,,
CS,1337,12,21,11,7,4,10,5,2,5,,,4,,4,,,,,4,"DeGroot, Doug",,,,,
CS,1337,11,5,8,5,4,8,7,3,4,4,1,3,,5,,,,,21,"Le, Khiem V",,,,,
CS,2305,505,3,6,6,4,11,4,4,9,,1,1,1,6,,,,,2,"Willson, James",,,,,
CS,2305,503,2,4,7,6,12,6,15,7,5,,1,2,,,,,,0,"Chin, Wei-Pang",,,,,
CS,2305,5,18,38,5,3,5,,2,,,,,,,,,,,0,"Farage, Timothy P",,,,,
CS,2305,4,2,8,6,8,14,9,10,9,2,,2,1,2,,,,,0,"Chin, Wei-Pang",,,,,
CS,2305,1,10,5,6,7,6,6,7,5,5,3,6,2,8,,,,,2,"Ouyang, Jessica J",,,,,
CS,2305,2,,2,,4,8,8,8,14,10,1,4,2,6,,,,,6,"Ntafos, Simeon C",,,,,
CS,2305,501,9,18,3,4,14,3,2,9,,2,3,,5,,,,,2,"Willson, James",,,,,
CS,2305,3,2,9,8,7,20,11,11,3,3,,1,1,5,,,,,2,"Teo, Ka Yaw",,,,,
CS,2305,502,1,5,4,5,5,9,20,14,4,3,2,1,16,,,,,6,"Ntafos, Simeon C",,,,,
CS,2336,3,18,23,8,5,7,5,,2,,1,,,1,,,,,1,"Ricks, Brian",,,,,
CS,2336,2,15,14,12,7,8,4,2,1,2,2,,,5,,,,,2,"Ricks, Brian",,,,,
CS,2336,1,2,11,2,1,7,3,1,4,,2,1,,11,,,,,15,"Smith, Jason W",,,,,
CS,2336,502,12,12,8,13,4,5,3,4,3,1,,,8,,,,,0,"Arnold, Gordon L","Nouroz Borazjany, Mehra",,,,
CS,2337,1,7,12,7,2,7,3,6,2,,1,5,,5,,,,,1,"Arnold, Gordon L","Cole, John P",,,,
CS,2340,3,14,7,5,7,8,5,5,,3,,2,,1,,,,,0,"Karami, Gity",,,,,
CS,2340,4,,13,8,2,6,4,6,7,1,,7,,5,,,,,1,"Nguyen, Nhut",,,,,
CS,2340,1,,21,14,8,9,7,6,,3,,,,2,,,,,1,"Jaffal, Wafa",,,,,
CS,2340,6,,26,6,11,15,7,4,1,,,,,1,,,,,0,"Jaffal, Wafa",,,,,
CS,2340,HN1,3,10,4,2,1,,,,,,,,1,,,,,1,"Nguyen, Nhut",,,,,
CS,2340,5,1,10,,3,7,2,,7,,,4,,10,,,,,16,"Cole, John P","Perry, Jonathan J",,,,
CS,2340,501,3,14,,9,2,10,7,6,4,,5,,,,,,,0,"Nguyen, Nhut",,,,,
CS,2340,502,12,13,19,2,2,5,4,3,1,1,,,,,,,,0,"Mazidi, Karen J",,,,,
CS,2340,2,5,12,3,2,6,5,2,5,5,6,9,,2,,,,,1,"Zhao, Yi",,,,,
CS,3162,53,21,28,11,8,5,,2,1,,,1,,,,,,,0,"Min, Richard K",,,,,
CS,3162,54,55,19,1,2,,,2,1,1,,,,,,,,,0,"Debroy, Vidroha",,,,,
CS,3162,51,17,26,5,6,4,2,,,,,,,,,,,,0,"Min, Richard K",,,,,
CS,3162,52,47,14,4,2,,,3,1,1,1,,,2,,,,,0,"Debroy, Vidroha",,,,,
CS,3162,91,42,13,11,4,1,1,,1,,2,,1,2,,,,,0,"Debroy, Vidroha",,,,,
CS,3162,92,38,16,6,5,2,2,,2,,,,1,4,,,,,2,"Debroy, Vidroha",,,,,
CS,3162,93,43,7,15,5,5,1,1,,,,,,2,,,,,0,"Min, Richard K",,,,,
CS,3305,3,4,8,4,10,8,2,5,2,2,1,1,,1,,,,,1,"Satpute, Meghana N",,,,,
CS,3305,1,4,17,7,8,8,3,3,17,,,1,2,3,,,,,7,"Jue, Jason P",,,,,
CS,3305,2,11,14,17,14,13,9,6,11,,,,,,,,,,0,"Satpute, Meghana N",,,,,
CS,3305,5,10,15,12,16,27,4,8,2,1,,,,,,,,,0,"Satpute, Meghana N",,,,,
CS,3305,HON,7,13,8,2,1,,,,,,,,1,,,,,1,"Prakash, Ravi",,,,,
CS,3305,501,9,11,7,4,9,2,1,10,,,3,1,9,,,,,1,"Willson, James",,,,,
CS,3305,6,10,6,17,13,4,8,4,6,,,,,1,,,,,2,"Chitturi, Bhadrachalam",,,,,
CS,3341,3,24,20,13,11,8,6,2,3,1,1,1,,,,,,,0,"Lutz, Kevin C","Kaluduwage, Madhavi Dilshani Anuruddhika F",,,,
CS,3341,4,1,5,8,8,13,14,11,6,8,7,5,1,2,,,,,1,"Guo, Huizhen","Anjum, Sharaf",,,,
CS,3341,2,13,25,15,12,13,6,6,6,1,,,,2,,,,,1,"Lutz, Kevin C","Li, Jiacheng",,,,
CS,3341,5,4,5,3,4,6,1,2,6,,2,1,1,3,,,,,0,"Jiang, Shengjie","Rajapakshage, Himasha Miurangi Wickramarathn",,,,
CS,3341,501,1,8,5,6,11,13,6,10,5,1,5,1,9,,,,,2,"Guo, Huizhen","Ju, Xinxin",,,,
CS,3341,1,28,9,11,6,8,10,3,5,1,,1,1,5,,,,,0,"Jiang, Shengjie","Tong, Ran",,,,
CS,3345,6,13,8,12,10,6,1,,2,1,2,,,1,,,,,0,"Feng, Ranran",,,,,
CS,3345,502,10,19,7,7,10,3,,,,,,,,,,,,0,"Khan, Kamran Z","Wang, Guanghua","Kamal, Minhas",,,
CS,3345,503,20,6,6,9,3,5,,4,,,1,,1,,,,,2,"Mohamed, Omar","Omidi, Zahra",,,,
CS,3345,3,7,7,8,10,11,9,2,2,,,1,,2,,,,,0,"Satpute, Meghana N",,,,,
CS,3345,1,7,12,10,6,8,3,7,3,2,,3,,,,,,,1,"Ozbirn, Greg A",,,,,
CS,3345,5,3,10,8,9,3,10,3,2,1,,1,,3,,,,,1,"Feng, Ranran",,,,,
CS,3345,7,,35,,,18,,,,,,,,1,,,,,0,"Belkoura, Mohamed Amine",,,,,
CS,3345,501,4,11,10,9,9,10,,,,,,,1,,,,,0,"Khan, Kamran Z","Wang, Guanghua","Kamal, Minhas",,,
CS,3345,4,6,11,10,7,4,8,3,1,,2,,,2,,,,,2,"Zhao, Yi",,,,,
CS,3345,2,2,4,11,9,4,4,4,6,5,2,4,,2,,,,,3,"Zhao, Yi",,,,,
CS,3354,3,1,12,7,3,11,1,1,1,,,,,,,,,,0,"Cankaya, Ebru","Guo, Hung-Jui",,,,
CS,3354,502,9,,8,7,10,7,,2,3,1,,,,,,,,0,"Christiansen, Michael G",,,,,
CS,3354,2,6,18,15,6,3,3,1,,,,,,,,,,,0,"Narayanasami, Priya",,,,,
CS,3354,501,11,11,5,4,3,7,4,2,,,3,,3,,,,,0,"Christiansen, Michael G",,,,,
CS,3354,5,44,5,1,1,,1,1,1,,,,,,,,,,1,"Peterson, Erik A",,,,,
CS,3354,7,33,11,8,5,1,,1,,,1,,,2,,,,,0,"Veerasamy, Jeyakesavan",,,,,
CS,3354,4,8,3,10,3,8,6,1,,2,1,1,2,3,,,,,2,"Nouroz Borazjany, Mehra",,,,,
CS,3354,1,1,11,11,5,13,5,6,2,,1,,,,,,,,0,"Paulk, Mark C",,,,,
CS,3377,503,,13,,5,25,,6,4,,,1,,3,,,,,3,"Belkoura, Mohamed Amine",,,,,
CS,3377,4,4,5,9,16,10,9,1,5,,,1,1,1,,,,,1,"Min, Richard K",,,,,
CS,3377,2,27,23,13,2,1,1,1,,,,,,2,,,,,0,"Dollinger, Scott M",,,,,
CS,3377,504,5,38,6,6,4,4,2,2,2,1,,,,,,,,1,"Peterson, Erik A",,,,,
CS,3377,3,16,12,10,6,2,7,1,13,,,3,1,3,,,,,0,"Veerasamy, Jeyakesavan",,,,,
CS,3377,501,30,24,16,1,2,2,,3,,,1,,,,,,,0,"Dollinger, Scott M",,,,,
CS,3377,506,1,20,9,6,8,4,2,2,1,3,3,3,5,,,,,4,"Alagar, Sridhar",,,,,
CS,3377,507,13,14,17,7,8,3,2,6,,,,,4,,,,1,0,"Veerasamy, Jeyakesavan",,,,,
CS,3377,505,2,15,8,2,7,6,6,6,1,1,2,2,8,,,,,10,"Alagar, Sridhar",,,,,
CS,4141,101,16,2,1,1,,,,,,,,,,,,,,0,"Becker, Eric W","Hosseini, Seyyed Mohammadsaleh","Cai, Yuchen","Khargonkar, Ninad Arun","Ashtiani, Omeed E","Singh, Ranveer"
CS,4141,102,9,4,1,2,2,2,,,,,,,,,,,,0,"Becker, Eric W","Cai, Yuchen","Singh, Ranveer","Ashtiani, Omeed E","Hosseini, Seyyed Mohammadsaleh","Khargonkar, Ninad Arun"
CS,4141,103,10,5,2,3,,,,,,,,,,,,,,0,"Becker, Eric W","Cai, Yuchen","Singh, Ranveer","Hosseini, Seyyed Mohammadsaleh","Khargonkar, Ninad Arun","Ashtiani, Omeed E"
CS,4141,104,5,7,2,4,2,,,,,,,,,,,,,0,"Becker, Eric W","Cai, Yuchen","Singh, Ranveer","Ashtiani, Omeed E","Hosseini, Seyyed Mohammadsaleh","Khargonkar, Ninad Arun"
CS,4141,105,6,9,1,2,1,1,,,,,,,,,,,,0,"Becker, Eric W","Cai, Yuchen","Singh, Ranveer","Ashtiani, Omeed E","Hosseini, Seyyed Mohammadsaleh","Khargonkar, Ninad Arun"
CS,4141,106,4,5,5,1,1,2,,,,2,,,,,,,,0,"Becker, Eric W","Cai, Yuchen","Singh, Ranveer","Ashtiani, Omeed E","Hosseini, Seyyed Mohammadsaleh","Khargonkar, Ninad Arun"
CS,4141,107,7,8,2,2,,,1,,,,,,,,,,,0,"Becker, Eric W","Cai, Yuchen","Singh, Ranveer","Ashtiani, Omeed E","Hosseini, Seyyed Mohammadsaleh","Khargonkar, Ninad Arun"
CS,4141,108,13,3,4,,,,,,,,,,,,,,,0,"Becker, Eric W","Cai, Yuchen","Singh, Ranveer","Ashtiani, Omeed E","Hosseini, Seyyed Mohammadsaleh","Khargonkar, Ninad Arun"
CS,4141,109,8,5,3,2,1,,,,,,,,,,,,,1,"Becker, Eric W","Cai, Yuchen","Singh, Ranveer","Ashtiani, Omeed E","Hosseini, Seyyed Mohammadsaleh","Khargonkar, Ninad Arun"
CS,4141,110,11,5,2,,2,,,,,,,,,,,,,0,"Becker, Eric W","Cai, Yuchen","Singh, Ranveer","Ashtiani, Omeed E","Hosseini, Seyyed Mohammadsaleh","Khargonkar, Ninad Arun"
CS,4141,111,11,7,1,,,,,,1,,,,,,,,,0,"Becker, Eric W","Cai, Yuchen","Singh, Ranveer","Ashtiani, Omeed E","Hosseini, Seyyed Mohammadsaleh","Khargonkar, Ninad Arun"
CS,4141,112,15,4,1,,,,,,,,,,,,,,,0,"Becker, Eric W","Cai, Yuchen","Singh, Ranveer","Ashtiani, Omeed E","Hosseini, Seyyed Mohammadsaleh","Khargonkar, Ninad Arun"
CS,4141,113,8,6,1,1,2,,,1,1,,,,,,,,,0,"Becker, Eric W","Cai, Yuchen","Singh, Ranveer","Ashtiani, Omeed E","Hosseini, Seyyed Mohammadsaleh","Khargonkar, Ninad Arun"
CS,4141,601,5,9,,2,1,,,2,,,,,1,,,,,0,"Becker, Eric W","Cai, Yuchen","Singh, Ranveer","Ashtiani, Omeed E","Hosseini, Seyyed Mohammadsaleh","Khargonkar, Ninad Arun"
CS,4141,602,5,2,2,4,5,,1,,,,,,1,,,,,0,"Becker, Eric W","Cai, Yuchen","Singh, Ranveer","Ashtiani, Omeed E","Hosseini, Seyyed Mohammadsaleh","Khargonkar, Ninad Arun"
CS,4141,603,9,4,1,3,,1,1,,,,,1,,,,,,0,"Becker, Eric W","Cai, Yuchen","Singh, Ranveer","Ashtiani, Omeed E","Hosseini, Seyyed Mohammadsaleh","Khargonkar, Ninad Arun"
CS,4141,604,13,3,,1,1,,,,,,,,1,,,,,1,"Becker, Eric W","Cai, Yuchen","Singh, Ranveer","Ashtiani, Omeed E","Hosseini, Seyyed Mohammadsaleh","Khargonkar, Ninad Arun"
CS,4141,605,9,5,1,2,,1,,1,,,,1,,,,,,0,"Becker, Eric W","Cai, Yuchen","Singh, Ranveer","Ashtiani, Omeed E","Hosseini, Seyyed Mohammadsaleh","Khargonkar, Ninad Arun"
CS,4141,606,12,2,,4,,1,,,,1,,,,,,,,0,"Becker, Eric W","Cai, Yuchen","Singh, Ranveer","Ashtiani, Omeed E","Hosseini, Seyyed Mohammadsaleh","Khargonkar, Ninad Arun"
CS,4141,607,1,4,2,3,4,4,1,,1,,,,,,,,,0,"Becker, Eric W","Cai, Yuchen","Singh, Ranveer","Ashtiani, Omeed E","Hosseini, Seyyed Mohammadsaleh","Khargonkar, Ninad Arun"
CS,4141,608,2,4,1,2,4,3,1,1,1,,,1,,,,,,0,"Becker, Eric W","Cai, Yuchen","Singh, Ranveer","Ashtiani, Omeed E","Hosseini, Seyyed Mohammadsaleh","Khargonkar, Ninad Arun"
CS,4141,609,9,6,1,1,2,,,,,,1,,,,,,,0,"Becker, Eric W","Khargonkar, Ninad Arun","Hosseini, Seyyed Mohammadsaleh","Ashtiani, Omeed E","Singh, Ranveer","Cai, Yuchen"
CS,4141,610,2,5,2,3,4,2,,1,,,,,1,,,,,0,"Becker, Eric W","Cai, Yuchen","Singh, Ranveer","Ashtiani, Omeed E","Hosseini, Seyyed Mohammadsaleh","Khargonkar, Ninad Arun"
CS,4141,HON,3,6,4,2,1,,1,1,,,,,1,,,,,0,"Becker, Eric W","Cai, Yuchen","Singh, Ranveer","Ashtiani, Omeed E","Hosseini, Seyyed Mohammadsaleh","Khargonkar, Ninad Arun"
CS,4301,1,1,4,12,7,1,3,4,,3,1,,1,3,,,,,1,"Desmedt, Yvo G","Dhulipala, Hridya",,,,
CS,4301,2,3,12,5,1,7,2,1,2,1,,,,4,,,,,3,"Jee, Kangkook",,,,,
CS,4332,1,73,5,,,,1,2,,,,,,1,,,,,0,"Feng, Ranran","Hossen, Md Helal","Yasmeen, Arowa",,,
CS,4337,502,5,10,7,6,9,8,2,1,3,1,1,,4,,,,,0,"Salazar, Elmer E","Wang, Guanghua",,,,
CS,4337,505,1,12,6,8,10,10,7,6,3,3,,,1,,,,,0,"Davis, Chris I","Rath, Avilash S",,,,
CS,4337,501,4,7,7,10,7,9,7,1,5,,2,,8,,,,,2,"Salazar, Elmer E","Wang, Guanghua","Rahman, Fariha Ishrat",,,
CS,4337,1,18,12,8,7,8,2,2,4,3,,3,,1,,,,,2,"Karami, Gity","Liu, Ximeng",,,,
CS,4337,504,,12,8,9,10,15,6,2,6,3,,,,,,,1,0,"Davis, Chris I","Sidheekh, Sahil","Rath, Avilash S",,,
CS,4337,HON,4,9,6,1,,3,1,,,,,,1,,,,,0,"Davis, Chris I","Delaram, Zeinab",,,,
CS,4337,503,8,8,5,8,7,5,3,,2,1,,1,2,,,,,0,"Min, Richard K","Sidheekh, Sahil",,,,
CS,4337,506,4,13,6,13,7,6,8,,2,3,,,1,,,,1,1,"Davis, Chris I","Delaram, Zeinab",,,,
CS,4341,2,30,15,7,4,7,4,,3,,,5,,,,,,,0,"Mohamed, Omar","Omidi, Zahra",,,,
CS,4341,1,,5,3,7,17,5,7,17,1,3,12,2,1,,,,,0,"Cankaya, Ebru","Dhulipala, Hridya","Golivand Darvishvand, Fateme",,,
CS,4341,503,27,18,8,2,8,3,,7,,,3,,3,,,,1,0,"Mohamed, Omar","Omidi, Zahra",,,,
CS,4341,HON,3,2,2,5,2,,,2,1,,1,,1,,,,,0,"Cankaya, Ebru",,,,,
CS,4341,501,26,13,10,6,4,3,,9,,,5,,2,,,,,0,"Mohamed, Omar","Omidi, Zahra",,,,
CS,4341,502,21,23,13,7,3,1,2,,3,,1,,3,,,,,1,"Becker, Eric W",,,,,
CS,4341,3,19,12,11,9,4,10,1,4,4,,1,,3,,,,,1,"Karami, Gity","Golivand Darvishvand, Fateme",,,,
CS,4347,2,3,3,12,9,16,12,3,1,,1,,,,,,,,0,"Yuruk, Nurcan",,,,,
CS,4347,3,25,19,8,1,3,,1,2,,1,,,,,,,,0,"Becker, Eric W","Birsan, Vlad I",,,,
CS,4347,1,29,19,6,2,3,,1,,,1,,,,,,,,0,"Becker, Eric W","Birsan, Vlad I",,,,
CS,4347,5,3,13,7,9,13,8,4,2,1,,1,,,,,,,0,"Kumar, Pushpa S","Birashk, Amin","Huang, Yongtao",,,
CS,4347,501,4,2,1,3,1,,1,1,,,,,,,,,,1,"Omer, Jalal S",,,,,
CS,4347,503,9,6,4,4,9,2,2,5,6,2,1,,1,,,,,0,"Omer, Jalal S",,,,,
CS,4347,4,3,11,3,7,18,4,4,5,2,,,,,,,,,0,"Kumar, Pushpa S","Birashk, Amin",,,,
CS,4347,6,10,9,9,18,3,6,,,1,,,,1,,,,,2,"Wu, Wei L","Li, Xiao","Wang, Wenting",,,
CS,4348,501,3,8,7,4,10,6,5,4,4,3,2,2,,,,,,3,"Ozbirn, Greg A","Bin Munir, Muhaimin","Pallapothula, Likhitha",,,
CS,4348,503,3,8,9,4,8,8,6,5,2,2,2,,4,,,,2,2,"Pathak, Jogen K","Vasireddy, Siva Sai Nagender",,,,
CS,4348,2,,4,6,9,10,9,7,4,6,4,4,1,3,,,,,0,"Ozbirn, Greg A","Bin Munir, Muhaimin",,,,
CS,4348,1,6,8,11,9,11,10,4,3,4,,1,,,,,,,2,"Ozbirn, Greg A","Pallapothula, Likhitha",,,,
CS,4348,502,,2,,1,1,,,2,1,,4,,8,,,,,1,"Yen, I-Ling","Hatfield, Cody R",,,,
CS,4348,4,5,20,21,2,4,3,,,,,,,1,,,,2,0,"Salazar, Elmer E","Dakshit, Sristi",,,,
CS,4348,3,14,19,18,1,4,2,,1,,1,1,,,,,,,0,"Salazar, Elmer E","Dakshit, Sristi","Mahmud, Saif Uddin",,,
CS,4348,5,31,20,1,11,,,,,,1,1,1,,,,,,0,"DeGroot, Doug","Lee, Yi-Hui","Lee, Jaeseong",,,
CS,4349,4,6,40,4,11,7,,,1,,,,,,,,,,1,"Du, Ding Z","Wang, Wenting",,,,
CS,4349,6,10,8,6,13,6,6,8,7,3,1,1,,1,,,,,0,"Chitturi, Bhadrachalam",,,,,
CS,4349,5,9,19,20,16,4,2,1,,,,,,,,,,,1,"Erbatur, Serdar",,,,,
CS,4349,3,1,2,3,1,2,2,,2,1,,,,,,,,,0,"Chitturi, Bhadrachalam",,,,,
CS,4349,502,3,8,6,6,2,6,6,5,9,,3,1,1,,,,,3,"Chitturi, Bhadrachalam",,,,,
CS,4349,1,2,7,29,20,8,1,1,,,,,,,,,,,0,"Chida, Anjum","Singh, Harsh","Mahmud, Saif Uddin",,,
CS,4349,2,3,16,23,15,10,1,,,,,,,,,,,,1,"Chida, Anjum","Singh, Harsh",,,,
CS,4353,0W1,54,7,2,,,,,,,,,,,,,,,0,"Orrick, Erika D",,,,,
CS,4361,1,3,19,7,6,27,1,4,6,3,1,,,,,,,,0,"Kumar, Pushpa S","Allu, Sai Haneesh",,,,
CS,4365,1,5,14,12,9,6,9,9,7,6,,3,,7,,,,,3,"Ng, Yu Chung Vincent","Li, Shengjie",,,,
CS,4365,HON,4,8,6,2,4,2,1,,1,,,,,,,,,0,"Ng, Yu Chung Vincent","Li, Shengjie","Kobayashi, Hideo",,,
CS,4365,4,2,6,11,5,6,3,2,1,1,2,1,1,4,,,,1,3,"Guo, Yunhui","Xu, Ouyang",,,,
CS,4365,2,6,20,25,10,10,2,1,1,,,,,1,,,,1,1,"Chida, Anjum","Aggarwal, Alakh","Bansal, Rishita",,,
CS,4365,3,6,27,28,15,3,2,,,,,3,,,,,,,2,"Chida, Anjum","Yang, Wooseong",,,,
CS,4375,2,27,3,10,3,12,3,4,3,1,,2,,2,,,,,0,"Karami, Gity","Dakshit, Sagnik",,,,
CS,4375,3,4,13,1,9,8,2,6,3,4,4,4,,7,,,,,5,"Chen, Feng","Jiang, Kai",,,,
CS,4375,4,17,17,16,7,3,2,3,1,1,1,1,,,,,,,1,"Mazidi, Karen J","Xu, Ouyang",,,,
CS,4375,501,11,23,4,5,12,4,7,1,2,,,,,,,,,1,"Khan, Kamran Z","Kamal, Minhas",,,,
CS,4375,502,20,18,4,3,11,5,2,4,1,,1,,,,,,,1,"Khan, Kamran Z","Kamal, Minhas",,,,
CS,4375,503,16,19,11,9,7,4,2,,,,,,,,,,1,1,"Nagar, Anurag","Kobayashi, Hideo",,,,
CS,4376,1,2,11,9,10,15,8,5,2,1,,2,,,,,,,0,"Paulk, Mark C","Alshomar, Ahmad",,,,
CS,4376,2,4,6,14,16,19,11,7,4,1,,,,,,,,,0,"Paulk, Mark C","Abdeljaber, Luay","Chen, Zizhao",,,
CS,4384,504,10,19,14,15,4,2,1,,,,,,,,,,,0,"Erbatur, Serdar",,,,,
CS,4384,501,10,10,10,5,14,7,7,4,3,4,1,1,3,,,,,1,"Willson, James","Perry, Jonathan J","Rathnasuriya, Ravishka S",,,
CS,4384,502,26,13,13,9,9,3,4,2,1,,,,,,,,,0,"Stallbohm, Zachary E","Maadugundu, Meghana Spurthi",,,,
CS,4384,503,11,32,23,7,4,1,1,,,,,1,,,,,,0,"Erbatur, Serdar",,,,,
CS,4384,1,56,26,6,2,,,,,,,,,,,,,,0,"Farage, Timothy P","Singhal, Yatharth",,,,
CS,4384,HON,7,8,4,5,2,3,1,,,,,,,,,,,1,"Huynh, Dung T","Kimbrell, Keegan M",,,,
CS,4386,501,2,11,2,4,6,3,2,3,2,1,4,1,1,,,,,0,"Gupta, Neeraj K","Lee, Jaeseong",,,,
CS,4390,3,,10,1,10,11,10,3,6,2,1,,,1,,,,,1,"Solanki, Nidhiben M","Kimbrell, Keegan M",,,,
CS,4390,4,,17,9,9,8,6,4,4,4,,,,2,,,,,0,"Solanki, Nidhiben M","Rathnasuriya, Ravishka S",,,,
CS,4390,1,,35,21,5,3,,,,,,,,,,,,,0,"Farago, Andras","Mukherjee, Kunal",,,,
CS,4390,501,2,6,2,3,8,4,7,7,8,3,6,,2,,,,,0,"Cobb, Jorge A","Deniz, Omer Faruk",,,,
CS,4390,2,5,3,4,4,12,11,9,9,4,1,1,,1,,,,,1,"Le, Khiem V","Li, Congzhou",,,,
CS,4391,1,28,25,12,3,1,1,3,3,,1,,,1,,,,,2,"Feng, Ranran",Jishnu J,"Guo, Hung-Jui","Rahman, Fariha Ishrat",,
CS,4393,1,2,12,4,4,5,3,3,10,5,,5,,1,,,,,2,"Nguyen, Nhut",,,,,
CS,4395,1,32,21,15,8,4,5,1,1,2,,,1,,,,,,0,"Mazidi, Karen J","Alshomar, Ahmad","Pham, Truong Q",,,
CS,4396,1,4,13,11,13,15,2,3,6,,3,1,,1,,,,,1,"Sarac, Kamil","Das, Souvik",,,,
CS,4398,1,5,6,3,3,4,3,11,6,,,,,2,,,,,2,"Gupta, Neeraj K","Huang, Yongtao",,,,
CS,4485,0W1,147,209,76,26,39,9,5,2,14,2,2,1,1,,,,,2,"Razo-Razo, Miguel Angel","Yuruk, Nurcan","Cole, John P","Nagar, Anurag","Alagar, Sridhar","Thompson, Laurie A"
CS,5333,501,,5,2,5,5,1,3,4,,,,,,,,,,0,"Chin, Wei-Pang",,,,,
CS,5343,2,,29,7,2,14,8,4,2,,,,,2,,,,,1,"Gupta, Neeraj K",,,,,
CS,5343,1,,31,5,6,19,3,3,3,,,,,3,,,,,0,"Gupta, Neeraj K",,,,,
CS,5348,501,,5,1,2,2,,,,,,,,,,,,1,0,"Yen, I-Ling","Hatfield, Cody R",,,,
CS,6301,1,,20,,,,,,,,,,,,,,,,0,"Ricks, Brian",,,,,
CS,6301,4,,56,10,1,1,,,,,,,,,,,,,0,"Du, Xinya","Lee, Yi-Hui",,,,
CS,6301,3,,88,10,2,,,,,,,,,,,,,,0,"Alagar, Sridhar","Song, Zihe",,,,
CS,6301,2,,104,1,4,1,,,,,,,,,,,,,0,"Thuraisingham, Bhavani M","Wang, Yigong",,,,
CS,6304,1,,1,2,10,,,,,,,,,,,,,,0,"Basu, Kanad","Si, Qilin",,,,
CS,6305,1,,37,2,2,,,,,,,,,,,,,,0,"Cankaya, Ebru","Hossen, Md Helal",,,,
CS,6307,501,,15,9,1,,,,,,,,,,,,,,0,"Nagar, Anurag","Pham, Truong Q",,,,
CS,6308,501,,19,6,1,,1,,,,,,,,,,,,1,"Ricks, Brian","Li, Congzhou",,,,
CS,6313,2,,87,10,11,5,1,2,3,,,,,,,,,,0,"Chen, Min","Rahman, Nusma","Thomas, Yaga S",,,
CS,6313,1,,50,14,16,13,7,7,6,,,,,,,,,,0,"Chen, Min","Thomas, Yaga S","Rahman, Nusma",,,
CS,6314,501,,33,47,28,2,,,,,,,,,,,,,0,"Min, Richard K","Alshammary, Mitha H",,,,
CS,6319,1,,12,13,2,1,1,,,,,,,,,,,,0,"Raichel, Benjamin A","Malouf, Brian D",,,,
CS,6320,2,,20,28,10,2,,1,,,,,,1,,,,,0,"Harabagiu, Sanda M","Weinzierl, Maxwell A",,,,
