Subject,"Catalog Number",Section,A+,A,A-,B+,B,B-,C+,C,C-,D+,D,D-,F,P,CR,NC,I,W,Instructor 1,Instructor 2,Instructor 3,Instructor 4,Instructor 5,Instructor 6
CHEM,2401,003,1,4,1,1,2,3,,2,,,1,1,3,,,,,0,"Dissanayake, Dushanthi S","Tian, Yafen",,,,
CHEM,2401,004,3,4,1,3,2,1,,3,,,,,1,,,,,0,"Sra, Amandeep K","Peng, Hao-Che",,,,
CHEM,3321,001,4,8,9,6,8,10,9,6,4,10,6,4,10,,,,,6,"Torabifard, Hedieh","Mills, Kira R",,,,
CHEM,3322,001,6,14,14,8,4,1,2,7,4,,2,4,6,,,,,2,"Nielsen, Steven","Yan, Qing",,,,
CHEM,3341,001,,31,,,9,,,3,,,,,2,,,,,1,"Chan, Julia Y","Brand, Emily J",,,,
CHEM,3361,001,1,1,6,3,2,2,1,4,,,,,,,,,,1,"Spiro, Stephen","Jia, Lin","Yaqub, Muneer O","Akter, Zakia","Salaudeen, Ibrahim O","Falah, Rafah M"
CHEM,3361,002,,2,5,4,3,3,2,1,3,,,,,,,,,0,"Gavva, Sandhya R","Salaudeen, Ibrahim O","Falah, Rafah M","Akter, Zakia","Zhabilov, Dannie","Phelps, Shelby M"
CHEM,3362,0W1,1,1,,,3,2,2,3,2,,1,,,,,,,0,"Candas, Mehmet","Dejong, Jeff L",,,,
CHEM,3471,001,2,3,1,1,1,1,,,,,,,,,,,,1,"Ferraris, John","Smaldone, Ronald A","Panapitiya, Nimanka P","Cu Castillo, Cristina","Dubrovina, Anastasiia","Koirala, Shailendra"
CHEM,3471,003,2,3,3,,,,,1,,,,,,,,,,1,"Panapitiya, Nimanka P","Tague, Daniel W","Koirala, Shailendra","Cu Castillo, Cristina",,
CHEM,3472,001,,,4,3,,,1,2,2,1,1,2,2,,,,,1,"Goux, Warren J","Igie, Nosakhare F","Siddiki, A K M Nur Alam","Qin, Yanping","Hashami, Zohreh","Sheybani, Simin"
CHEM,3472,002,,6,6,3,6,2,,3,,,,,,,,,,0,"Hashami, Zohreh","Haque, Syed Fahad Bin",,,,
CHEM,3472,003,3,3,2,,1,2,2,2,1,2,1,1,4,,,,,2,"Qin, Yanping","Sheybani, Simin","Firouzi, Hamid Reza","Igie, Nosakhare F","Siddiki, A K M Nur Alam","Haque, Syed Fahad Bin"
CHEM,3472,004,,2,,3,1,1,3,1,3,1,3,1,,,,,,3,"Goux, Warren J","Siddiki, A K M Nur Alam","Igie, Nosakhare F","Sheybani, Simin","Haque, Syed Fahad Bin",
CHEM,5314,001,,5,5,4,,,,,,,,,1,,,,,1,"Nielsen, Steven",,,,,
CHEM,5331,501,,8,8,2,1,2,,,,,,,2,,,,,3,"Gassensmith, Jeremiah J",,,,,
CHEM,5341,001,,1,8,3,1,1,,,,,,,,,,,,0,"Balkus, Kenneth",,,,,
CHEM,5355,001,,7,4,8,1,,,,,,,,,,,,,3,"Pantano, Paul",,,,,
CHEM,5361,001,,10,,7,5,,,1,,,,,,,,,,2,"D'Arcy, Sheena",,,,,
CHEM,6100,001,,,,,,,,,,,,,,97,,,,0,"Meloni, Gabriele",,,,,
CHIN,1311,001,2,8,3,1,1,2,,1,,,,,1,,,,,0,"Ma, Ying",,,,,
CHIN,1311,002,3,3,2,1,2,,,,2,,,,,,,,,0,"Ma, Ying",,,,,
CHIN,1312,001,8,8,2,2,,1,,,,,1,,1,,,,,0,"Chen, Bei",,,,,
CHIN,2311,001,9,3,3,,1,,,,,,,,1,,,,,0,"Chen, Bei",,,,,
CHIN,3365,001,2,4,4,,,1,,,,,1,,,,,,,0,"Chen, Bei",,,,,
CLDP,3303,001,2,12,,4,12,,4,7,,1,2,,4,,,,,0,"Maguire, Mandy","Thomas, Abbey L",,,,
CLDP,3310,0W1,,44,,2,9,,1,4,1,1,,,,,,,,0,"Touchstone, Emily W","Camacho, Natalia S",,,,
CLDP,3310,501,,6,3,2,4,,,1,1,,,1,,,,,,0,"Bonner, Deborah L","Padilla Cardoso, Mayra A",,,,
CLDP,3332,001,2,23,7,3,8,3,3,2,,,1,1,6,,,,,1,"Holub, Shayla C","Heinrich, Melissa D",,,,
CLDP,3336,001,1,9,3,1,4,1,1,,1,,2,,,,,,,0,"Atchison, Kristin J",,,,,
CLDP,3339,001,,20,2,1,1,,,1,,,1,,1,,,,,0,"Huxtable-Jester, Karen J","Sudheesh, Athul",,,,
CLDP,3342,0W1,,36,,,5,,,,,,,,3,,,,,0,"Bonner, Deborah L","Hafiz, Mariam",,,,
CLDP,3362,001,1,23,,1,13,,1,3,1,,1,,5,,,,,0,"Mills, Candice M","Wu, Dennis",,,,
CLDP,3394,0H1,,14,,,2,,,2,,,,,,,,,,2,"Grant, Meridith G","Zhao, Yuguang",,,,
CLDP,4308,0W1,,7,,,4,,,,,,,,,,,,,0,"Rojas-Villarreal, Raul","Moustafa, Rana",,,,
CLDP,4V90,0H1,,9,,,2,,,,,,,,1,,,,,0,"Grant, Meridith G",,,,,
COMD,5344,001,,9,,,1,,,,,,,,,,,,,0,"Powers, Katharine A","Lucas, Katelyn A",,,,
COMD,6221,001,,6,3,,1,,,,,,,,,,,,,0,"Shembel, Adrianna C",,,,,
COMD,6222,001,,101,,,,,,,,,,,,,,,,0,"Lougeay, Janice",,,,,
COMD,6240,001,,21,,,,,,,,,,,,,,,,0,"Touchstone, Emily W",,,,,
COMD,6305,001,,,,,,,,,,,,,,35,,,,0,"Katz, William",,,,,
COMD,6307,0H1,,8,9,2,1,,,,,,,,,,,,,0,"Evans, Julia L",,,,,
COMD,6308,001,,79,,,,,,,,,,,,,,,,0,"Rich, Judith B","Denicola-Prechtl, Kathleen M",,,,
COMD,6320,001,,55,,6,2,,,,,,,,,,,,,0,"Aldridge, Michelle A","Kenedi, Helen",,,,
COMD,6377,001,,76,,,10,,,,,,,,,,,,,0,"Kenedi, Helen","Sale, Felicity F",,,,
COMD,6378,001,,17,,,2,,,,,,,,,,,,,0,"Dean, Lucinda L","Sale, Felicity F",,,,
COMD,6V09,001,,11,,,,,,,,,,,,,,,,0,"Aldridge, Michelle A",,,,,
COMD,7204,501,,30,,,,,,,,,,,,,,,,0,"Cook, Julie D",,,,,
COMD,7219,001,,33,,,,,,,,,,,,,,,,0,"Touchstone, Emily W",,,,,
COMD,7221,001,,19,,,,,,,,,,,,,,,,0,"Carter, Jessica A",,,,,
COMD,7301,001,,50,,,,,,,,,,,,,,,,0,"Dean, Lucinda L",,,,,
COMD,7309,001,,8,,2,,,,,,,,,,,,,,0,"Hart, John",,,,,
COMD,7320,001,,8,1,,1,,,1,,,,,,,,,,0,"Goffman, Lisa A",,,,,
COMD,7336,001,,17,1,2,1,,,,,,,,,,,,,0,"Rollins, Pamela R",,,,,
COMM,1311,001,15,15,13,13,9,2,4,2,1,1,,1,3,,,,,0,"Totusek, Patricia F","Gregory, Mona Y","Nash, Michelle A",,,
COMM,1311,002,,4,,4,6,1,1,1,,,,,1,,,,,0,"Baker, Barbara L",,,,,
COMM,1311,003,1,5,6,4,4,1,,1,,,,,2,,,,,0,"Baker, Barbara L",,,,,
COMM,1311,004,3,6,7,1,5,1,,1,,,,,,,,,,0,"Totusek, Patricia F",,,,,
COMM,1311,005,9,8,7,1,1,1,,,1,,,,,,,,,2,"Arnold, Bob",,,,,
COMM,1311,006,12,9,1,3,1,1,,,,,,,1,,,,,1,"Arnold, Bob",,,,,
COMM,1311,007,,2,2,3,1,6,3,1,,,2,,5,,,,,0,"Cox, Chauncey",,,,,
COMM,1311,0H1,11,3,2,3,1,1,,,1,,,,2,,,,,0,"Templeton, Allison A",,,,,
COMM,1311,0H2,15,5,,1,2,,1,,,,,,,,,,,0,"Templeton, Allison A",,,,,
COMM,1311,0H3,21,3,3,1,,1,,,,,,1,,,,,,0,"Davis, Letitia",,,,,
COMM,1311,0H4,24,,,2,,,1,1,,,,,2,,,,,0,"Davis, Letitia",,,,,
COMM,1311,0H5,7,7,2,3,,,3,,,1,1,,3,,,,,2,"Nyamandi, Varaidzo",,,,,
COMM,1311,0W1,,4,3,2,6,1,1,2,,,2,,2,,,,,1,"Baker, Barbara L",,,,,
COMM,1311,0W2,4,9,2,1,5,1,1,,,,,,1,,,,,0,"Totusek, Patricia F",,,,,
COMM,1311,0W3,6,9,3,1,1,1,,,1,,,,1,,,,,1,"Templeton, Allison A",,,,,
COMM,1311,0W4,2,9,6,,2,,,,,1,1,1,,,,,,1,"Templeton, Allison A",,,,,
COMM,1311,0W5,12,8,4,1,1,1,,,1,,,,1,,,,,0,"Gregory, Mona Y",,,,,
COMM,1311,0W6,19,3,3,2,,,,,,,,,2,,,,,0,"Hanson, Jocyln Y",,,,,
COMM,1311,0W7,18,5,3,,,,,,,,,,1,,,,,2,"Hanson, Jocyln Y",,,,,
COMM,1311,0W8,7,5,6,2,1,,2,1,1,,,,4,,,,,0,"Honea, Emily",,,,,
COMM,1311,0W9,10,4,2,1,3,2,,,,,,1,5,,,,,0,"Honea, Emily",,,,,
COMM,1311,5H1,2,3,4,1,1,4,1,2,2,1,1,1,5,,,,,2,"Hoffmann, John",,,,,
COMM,1311,5H2,3,8,1,1,2,,1,1,,,,,6,,,,,4,"Nash, Michelle A",,,,,
COMM,1311,5W1,12,12,2,1,,,,1,1,,,,,,,,,0,"Tanner, Lari J",,,,,
COMM,1311,5W2,11,12,1,2,1,,,,,,,,1,,,,,1,"Tanner, Lari J",,,,,
COMM,1311,5W3,10,9,4,3,1,,,,1,,,,,,,,,0,"Vazzi, Lisa",,,,,
COMM,1311,5W4,6,9,5,1,3,,,,,1,,,2,,,,,2,"Vazzi, Lisa",,,,,
COMM,1311,5W5,11,9,,2,,2,,,,,,,1,,,,,1,"Juarez, Veronica",,,,,
COMM,1311,5W6,9,8,5,1,2,1,,,,,1,1,1,,,,,0,"Juarez, Veronica",,,,,
COMM,1311,5W9,1,3,4,2,3,5,1,1,1,,,,6,,,,,1,"Williams, Alecia N",,,,,
COMM,1315,0H1,22,4,,,1,,,,,,,,2,,,,,0,"Saenz, Michael A",,,,,
COMM,1315,0H2,23,2,,,2,,,1,,,,,1,,,,,1,"Saenz, Michael A",,,,,
COMM,1315,0H4,,15,4,,4,1,2,1,,,1,,,,,,,1,"Herndon, Scott",,,,,
COMM,1315,0H5,3,2,4,3,5,1,1,,,2,1,,5,,,,,3,"Aranda, Johnson",,,,,
COMM,1315,0H6,,,7,2,5,1,1,2,4,,,,6,,,,,1,"Bromberg, Mike",,,,,
COMM,1315,0W2,7,8,5,4,3,2,2,,,,3,,2,,,,,2,"Baynham, Karen M",,,,,
COMM,1315,0W3,5,13,2,3,1,1,,2,,,,,1,,,,,0,"Cannon, Charles",,,,,
COMM,1315,0W4,8,6,5,2,1,,1,1,,1,,,,,,,,1,"Cannon, Charles",,,,,
COMM,1315,0W6,3,6,5,1,1,2,,1,2,2,1,,4,,,,,0,"Aranda, Johnson",,,,,
COMM,1315,0W7,6,4,2,2,5,1,1,1,,,1,,4,,,,,4,"Baynham, Karen M",,,,,
COMM,1315,5H1,11,4,3,5,2,,2,,,1,,,2,,,,,0,"Skiles, Bradley W",,,,,
COMM,1315,5H2,11,4,4,3,2,,2,,,1,1,,,,,,,0,"Skiles, Bradley W",,,,,
COMM,1315,HN1,,24,1,,,,,,,,,,,,,,,0,"Herndon, Scott",,,,,
COMM,3351,001,2,2,,1,2,1,,2,1,,,,1,,,,,0,"Baker, Barbara L",,,,,
COMM,3353,001,2,6,3,5,2,1,,,,1,,,1,,,,,1,"Totusek, Patricia F",,,,,
COMM,4370,001,,12,2,,1,,,1,,,,,,,,,,0,"Hernandez-Katz, Melissa M",,,,,
CRIM,1301,0W1,41,41,10,2,1,1,,1,1,,1,1,1,,,,,2,"Polk, Elmer O","Hamer, Karen",,,,
CRIM,1301,0W2,,5,4,2,13,6,1,3,4,,2,,4,,,,,5,"Harris, Michelle N","Corey, Jessica",,,,
CRIM,1307,002,,26,8,4,3,1,1,1,,,2,,1,,,,,1,"Krajewski, Andrew","Dore, Gaetan",,,,
CRIM,1307,0W1,,13,7,10,21,4,2,4,,,,,2,,,,,5,"Kovandzic, Tomislav","Rodriguez, Diana C",,,,
CRIM,2313,0W1,2,29,,,19,,,9,,,2,,3,,,,,3,"Taylor, Robert W","Geibler, Robert",,,,
CRIM,2316,0W1,30,13,5,,,1,,2,1,,,,3,,,1,,2,"Polk, Elmer O","Hamer, Karen",,,,
CRIM,3300,0W1,6,20,12,4,6,7,2,3,1,,,,7,,,,,1,"Worrall, John L","Manuel, Samantha A",,,,
CRIM,3301,001,10,9,5,4,3,,,,1,1,1,,2,,,,,0,"Park, Yeonjae",,,,,
CRIM,3302,001,,10,5,6,6,5,2,1,1,,,,1,,,,,0,"Lee, Yeungjeom","Corey, Jessica",,,,
CRIM,3303,001,4,13,10,4,3,1,,,,,1,,1,,,,,1,"Wilds, Katherine M",,,,,
CRIM,3310,0W1,41,9,2,,2,1,,2,,,,,,,,,,2,"Polk, Elmer O","Hamer, Karen",,,,
CRIM,3319,0W1,52,11,2,4,3,1,3,,,,,,1,,,,,2,"Polk, Elmer O","Hamer, Karen",,,,
CRIM,3323,0W1,3,4,4,4,17,6,6,19,,1,1,,3,,,,,0,"Kovandzic, Tomislav","Rodriguez, Diana C",,,,
CRIM,3324,0W1,11,15,11,7,2,4,3,3,1,1,,1,,,,,,1,"Hayslip, Melissa P","Van Blarcum, Lauren N",,,,
CRIM,3326,001,,2,1,10,5,1,7,6,1,2,,1,2,,,,,0,"Jacobs, Bruce A","Dore, Gaetan",,,,
CRIM,3327,0W1,14,12,12,9,4,1,5,,,,,,2,,,,,1,"Hayslip, Melissa P","Van Blarcum, Lauren N",,,,
CRIM,4311,001,3,5,8,1,2,5,1,,1,,1,,2,,,,,1,"Hayslip, Melissa P","Van Blarcum, Lauren N",,,,
CRIM,4322,0H1,,1,3,7,7,6,1,2,,,1,,4,,,,,0,"Vieraitis, Lynne M","Manuel, Samantha A",,,,
CRIM,4396,002,4,18,6,4,1,,1,1,,,1,,1,,,,,0,"Boots, Denise P","Maduforo, Kate E",,,,
CRIM,6301,001,,1,5,4,1,,,,,,,,,,,,,0,"Fass, Simon",,,,,
CRIM,6314,0W1,,5,10,2,2,,,2,,,,,,,,,,0,"Taylor, Robert W",,,,,
CRWT,2301,001,,3,2,1,,,,,1,,,2,,,,,,1,"Lopez, Jesus",,,,,
CRWT,2301,002,2,9,4,,,,,,,,,,,,,,,0,"Balasa, Alexandra",,,,,
CRWT,2301,003,8,4,3,,,,,,,,,,,,,,,0,"Crawford, Rachel",,,,,
CRWT,2301,004,,4,2,2,2,1,,1,1,,,,1,,,,,0,"Ocasio-Russe, Lizbette",,,,,
CRWT,2301,005,12,1,1,,,1,,,,,,,,,,,,0,"Baker, Matthew W",,,,,
CRWT,2301,501,8,,2,1,,1,,,2,,,,,,,,,0,"Wright, Adam M",,,,,
CRWT,3306,001,6,5,1,2,,,,,,,,,,,,,,0,"Ogbaa, Maurine",,,,,
CRWT,3306,501,7,5,,1,,1,,,,,,,,,,,,1,"Munoz-Hunt, Toni",,,,,
CRWT,3308,001,,4,3,4,2,1,,,,,,,,,,,,0,"Malesic, Jonathan",,,,,
CRWT,3330,501,,1,5,1,2,2,,,,,,,1,,,,,0,"Vincent, Shelby D",,,,,
CRWT,3351,501,1,4,3,1,1,,,1,1,,,,,,,,,0,"Neal, Laura",,,,,
CRWT,3354,501,2,5,5,2,,,,,,,,,,,,,,0,"Goldberg, Paula",,,,,
CRWT,3355,HN1,5,6,,,,,,,,,,,,,,,,0,"Cantu, Hector D",,,,,
CRWT,4355,501,2,4,2,2,1,,,,,,,,,,,,,1,"Goldberg, Paula",,,,,
CS,1134,101,35,8,,2,3,,,1,,,,,1,,,,,1,"Doore, Karen L","Thompson, Laurie A",,,,
CS,1134,601,39,5,,2,,,,2,,,,,6,,,,,0,"Doore, Karen L","Thompson, Laurie A",,,,
CS,1134,602,13,8,2,2,4,1,1,2,1,,1,,8,,,,,1,"Doore, Karen L","Thompson, Laurie A",,,,
CS,1136,101,42,3,7,1,6,1,,1,2,,4,,4,,,,,2,"Doore, Karen L","Thompson, Laurie A",,,,
CS,1136,102,25,5,2,3,,,2,1,1,,2,,7,,,,,4,"Doore, Karen L","Thompson, Laurie A",,,,
CS,1136,103,38,,1,3,1,2,1,1,,,,,2,,,,,0,"Doore, Karen L","Thompson, Laurie A",,,,
CS,1136,104,29,5,3,3,2,,,,1,,3,,8,,,,,0,"Doore, Karen L","Thompson, Laurie A",,,,
CS,1136,105,38,5,6,2,,1,3,1,1,,3,,10,,,,,3,"Doore, Karen L","Thompson, Laurie A",,,,
CS,1136,106,38,3,2,1,,1,,,,,3,,2,,,,,2,"Doore, Karen L","Thompson, Laurie A",,,,
CS,1136,107,23,5,1,2,1,5,1,,1,,4,,2,,,,,3,"Doore, Karen L","Thompson, Laurie A",,,,
CS,1136,108,36,3,3,2,1,1,,1,1,,,,4,,,,,0,"Doore, Karen L","Thompson, Laurie A",,,,
CS,1136,109,39,2,,1,3,,2,,1,,,,4,,,,,0,"Doore, Karen L","Thompson, Laurie A",,,,
CS,1136,110,30,1,2,3,3,1,,,3,,3,,3,,,,,3,"Doore, Karen L","Thompson, Laurie A",,,,
CS,1136,111,57,3,1,4,2,2,,2,,,2,,5,,,,,1,"Doore, Karen L","Thompson, Laurie A",,,,
CS,1136,112,35,6,4,1,4,1,2,3,,,3,,11,,,,,1,"Doore, Karen L","Thompson, Laurie A",,,,
CS,1136,113,25,4,1,1,1,2,3,1,1,,5,,6,,,,,2,"Doore, Karen L","Thompson, Laurie A",,,,
CS,1136,114,44,5,3,1,1,1,,2,,,5,,9,,,,,2,"Doore, Karen L","Thompson, Laurie A",,,,
CS,1136,115,38,4,6,,2,2,,1,2,,,,14,,,,,1,"Doore, Karen L","Thompson, Laurie A",,,,
CS,1136,116,21,2,4,1,1,1,1,,1,,3,,9,,,,,0,"Doore, Karen L","Thompson, Laurie A",,,,
CS,1136,601,22,5,5,3,6,2,4,2,2,,6,,18,,,,,1,"Doore, Karen L","Thompson, Laurie A",,,,
CS,1136,602,44,5,2,2,2,1,3,3,,,3,,7,,,,,2,"Doore, Karen L","Thompson, Laurie A",,,,
CS,1136,603,31,6,10,1,4,2,2,6,4,,3,,30,,,,,13,"Doore, Karen L","Thompson, Laurie A",,,,
CS,1200,001,31,17,13,6,4,1,,,,,,,,,,,,0,"Christiansen, Michael G",,,,,
CS,1200,002,15,17,11,11,7,5,,2,,1,1,1,,,,,,0,"Christiansen, Michael G",,,,,
CS,1200,004,14,24,10,4,2,,,3,,1,1,,1,,,,,0,"Feng, Ranran",,,,,
CS,1200,005,17,29,11,5,7,,3,,,,,,,,,,,0,"Christiansen, Michael G",,,,,
CS,1200,006,,10,,3,6,,,1,,,,,,,,,,0,"Cole, John",,,,,
CS,1200,007,,11,,9,16,1,,2,,,,,,,,,,0,"Cole, John",,,,,
CS,1200,008,,7,9,11,8,2,5,6,,,,,1,,,,,0,"Chin, Wei-Pang",,,,,
CS,1200,009,22,9,4,1,3,4,3,,,,,,3,,,,,0,"Min, Richard K",,,,,
CS,1200,011,1,19,,9,13,1,,4,,,,,1,,,,,1,"Cole, John",,,,,
CS,1200,013,12,13,5,8,7,,,2,,,,,,,,,,1,"Christiansen, Michael G",,,,,
CS,1200,014,21,13,10,7,,,3,2,1,,,,2,,,,,0,"Page, Ivor",,,,,
CS,1200,0W1,4,22,16,22,21,12,6,3,4,,2,,7,,,,,0,"Ikram, Muhammad Z",,,,,
CS,1200,0W2,8,27,13,3,2,6,2,3,,1,2,,8,,,,,1,"Le, Khiem V",,,,,
CS,1200,501,6,12,17,20,7,4,,,,,2,,4,,,,,0,"Salazar, Elmer E",,,,,
CS,1200,502,,8,7,9,8,3,11,1,,,2,,,,,,,0,"Chin, Wei-Pang",,,,,
CS,1200,HON,26,4,,,,,,,,,,,,,,,,0,"Page, Ivor",,,,,
CS,1324,001,11,7,5,6,6,3,6,3,2,3,,,6,,,,,2,"Feng, Ranran",,,,,
CS,1325,001,6,1,6,6,6,7,3,7,4,3,,2,10,,,,,5,"Razo Razo, Miguel A",,,,,
CS,1325,002,3,11,6,14,13,9,7,6,1,,1,,2,,,,,2,"Paulk, Mark C",,,,,
CS,1334,001,19,5,6,5,3,4,4,6,,2,,,2,,,,,1,"Veerasamy, Jeyakesavan",,,,,
CS,1334,002,2,5,17,7,9,7,1,3,,1,1,1,5,,,,,1,"Srinivasan, Srimathi",,,,,
CS,1334,003,2,2,7,5,6,4,4,2,1,2,1,2,7,,,,,1,"Srinivasan, Srimathi",,,,,
CS,1335,001,18,5,4,2,3,4,6,2,3,,,,3,,,,,1,"Narayanasami, Priya",,,,,
CS,1335,002,13,12,9,5,9,3,,3,1,1,1,,4,,,,,1,"Narayanasami, Priya",,,,,
CS,1336,001,5,7,9,7,10,9,4,10,,2,1,2,5,,,,,2,"Peterson, Erik A",,,,,
CS,1336,002,5,6,9,1,3,1,2,1,5,2,1,1,8,,,,,6,"Arnold, Gordon L",,,,,
CS,1336,003,13,19,7,4,5,,1,,,,1,,2,,,,,0,"Dollinger, Scott M",,,,,
CS,1336,004,,14,8,2,10,3,2,2,4,,2,,5,,,,,0,"Solanki, Nidhiben M",,,,,
CS,1336,005,13,18,7,14,5,1,3,2,,2,2,,5,,,,,3,"Karrah, Shyam S",,,,,
CS,1336,006,18,16,5,3,4,2,1,,,,,,1,,,,,2,"Dollinger, Scott M",,,,,
CS,1336,007,3,5,3,4,2,5,2,7,1,2,2,1,11,,,,,3,"Thompson, Laurie A",,,,,
CS,1336,008,15,11,4,9,2,1,3,2,2,,1,,2,,,,,0,"Karami, Gity",,,,,
CS,1336,009,24,8,5,3,2,4,1,2,,,,,3,,,,,0,"Dollinger, Scott M",,,,,
CS,1336,010,4,5,2,2,4,3,4,5,1,6,2,,11,,,,,3,"Arnold, Gordon L",,,,,
CS,1336,011,21,26,10,7,4,1,2,2,2,,2,,2,,,,,1,"Karrah, Shyam S",,,,,
CS,1336,012,7,13,8,9,11,12,4,5,1,,,,3,,,,,1,"Min, Richard K",,,,,
CS,1336,013,3,,3,10,7,5,1,4,2,2,2,1,9,,,,,2,"Thompson, Laurie A",,,,,
CS,1336,014,9,8,9,4,7,8,3,2,2,,3,1,15,,,,,2,"Arnold, Gordon L",,,,,
CS,1336,015,4,18,12,5,6,7,2,1,1,1,7,3,2,,,,,1,"Pathak, Jogen K",,,,,
CS,1336,016,29,2,3,,3,,1,2,1,,3,,4,,,,,0,"Karami, Gity",,,,,
CS,1336,501,3,4,4,9,14,8,3,4,6,1,6,3,12,,,,,1,"Le, Khiem V",,,,,
CS,1336,502,11,17,10,10,7,3,1,4,3,,1,,6,,,,,2,"Dollinger, Scott M",,,,,
CS,1336,503,2,6,10,11,10,9,4,6,9,1,4,3,23,,,,,13,"Le, Khiem V",,,,,
CS,1337,001,4,6,3,3,3,1,3,2,,,1,2,2,,,,,4,"Veerasamy, Jeyakesavan",,,,,
CS,1337,002,2,13,2,5,7,7,1,5,,1,6,1,10,,,,,17,"Smith, Jason W",,,,,
CS,1337,003,,3,3,1,,1,,,4,1,1,,3,,,,,3,"Le, Khiem V",,,,,
CS,1337,501,8,4,5,7,2,4,5,2,,,1,,4,,,,,3,"Pattikonda, Raum",,,,,
CS,1337,502,40,,,,,,,,,,,,1,,,,,3,"Uribe, Daniel M",,,,,
CS,1337,503,3,5,3,8,4,4,2,1,3,,2,,7,,,,,3,"Razo Razo, Miguel A",,,,,
CS,2305,001,12,11,10,4,7,2,9,1,4,5,,1,2,,,,,1,"Feng, Ranran",,,,,
CS,2305,002,5,4,3,5,6,2,7,3,2,6,1,,8,,,,,7,"Ntafos, Simeon",,,,,
CS,2305,003,6,10,4,8,1,6,6,2,2,2,,,6,,,,,2,"Willson, James K",,,,,
CS,2305,004,11,15,26,5,6,1,,1,,,,,1,,,,,0,"Erbatur, Serdar",,,,,
CS,2305,005,1,3,2,2,3,,1,5,4,1,1,2,5,,,,,6,"Ntafos, Simeon",,,,,
CS,2305,006,,5,7,5,7,7,3,4,1,,2,,1,,,,,1,"Chin, Wei-Pang",,,,,
CS,2305,007,13,18,17,2,6,2,1,1,,,,,2,,,,,2,"Erbatur, Serdar",,,,,
CS,2305,501,10,17,1,5,6,6,1,2,,3,1,1,9,,,,,4,"Willson, James K",,,,,
CS,2305,502,,11,11,7,5,9,5,2,2,,5,,6,,,,,3,"Chin, Wei-Pang",,,,,
CS,2305,503,12,17,5,4,8,2,2,2,,,1,,,,,,,0,"Farage, Timothy P",,,,,
CS,2305,504,7,13,6,2,8,5,3,2,5,,1,,10,,,,,2,"Bhat, Kong P",,,,,
CS,2305,HN1,4,6,11,4,3,1,,,,,,,,,,,,0,"Bereg, Sergey",,,,,
CS,2335,001,12,8,3,,1,,,1,,2,1,1,1,,,,,0,"Doore, Karen L",,,,,
CS,2336,001,3,7,8,6,5,11,5,7,1,1,4,,3,,,,,2,"Ramachandran, Ramana K",,,,,
CS,2336,002,37,7,3,3,1,1,1,5,,,1,1,10,,,,,2,"Nouroz Borazjany, Mehra",,,,,
CS,2336,003,17,15,6,3,8,1,1,1,,1,,2,2,,,,,8,"Smith, Jason W",,,,,
CS,2336,004,4,20,13,6,6,1,,2,1,,,,1,,,,,2,"Chappidi, Sruthi",,,,,
CS,2336,005,,14,5,4,27,2,4,7,3,,4,,5,,,,,1,"Cole, John",,,,,
CS,2336,501,12,10,5,1,8,1,1,2,1,,,,1,,,,,1,"Khan, Ziaullah",,,,,
CS,2336,502,23,24,9,4,5,1,2,2,,,,,2,,,,,0,"Khan, Ziaullah",,,,,
CS,2336,503,,3,,4,5,,,2,,,2,,,,,,,1,"Belkoura, Mohamed Amine",,,,,
CS,2336,504,2,15,3,,15,4,2,9,3,2,3,,2,,,,,6,"Belkoura, Mohamed Amine",,,,,
CS,2337,001,43,15,4,4,,2,1,,1,,1,,2,,,,,2,"Dollinger, Scott M",,,,,
CS,2337,002,15,24,7,1,6,3,1,5,,,,,8,,,,,5,"Smith, Jason W",,,,,
CS,2337,501,6,17,9,4,3,4,4,2,4,1,,3,6,,,,,1,"Bhat, Kong P",,,,,
CS,2340,001,6,15,9,8,7,4,5,7,,,2,,,,,,,2,"Nguyen, Nhut",,,,,
CS,2340,002,2,1,,2,4,3,7,3,3,1,4,2,3,,,,,4,"Goodrum, Richard A",,,,,
CS,2340,003,9,9,14,7,6,5,2,4,,,3,1,,,,,,2,"Mazidi, Karen J",,,,,
CS,2340,004,1,5,6,3,11,7,5,3,3,3,7,,5,,,,,1,"Zhao, Yi",,,,,
CS,2340,005,,2,2,2,9,8,5,8,4,3,2,,16,,,,,2,"Goodrum, Richard A",,,,,
CS,2340,501,3,9,8,5,8,4,3,5,,,5,,1,,,,,1,"Nguyen, Nhut",,,,,
CS,2340,502,2,7,5,2,4,15,5,2,4,1,4,,5,,,,,4,"Zhao, Yi",,,,,
CS,2340,503,1,6,,9,5,4,2,2,3,,,,,,,,,1,"Jaffal, Wafa",,,,,
CS,2340,504,,5,2,3,7,3,,5,,1,6,,4,,,,,1,"Zhao, Yi",,,,,
CS,3149,002,4,5,2,1,,,1,1,,,,,2,,,,,1,"Chitturi, Bhadrachalam",,,,,
CS,3162,051,,13,12,4,4,4,,3,,,,,1,,,,,3,"Chin, Wei-Pang",,,,,
CS,3162,052,45,1,,2,3,,,1,,,,,2,,,,,0,"Peterson, Erik A",,,,,
CS,3162,053,11,35,1,,,,3,,,,,,2,,,,,0,"DeGroot, Doug",,,,,
CS,3162,054,8,25,2,,,,,,,,,,,,,,,2,"DeGroot, Doug",,,,,
CS,3162,055,15,11,9,1,,,,,,,,1,1,,,,,0,"Salazar, Elmer E",,,,,
